year,hours_spouse,Spouse_labor_status,Marital_status,industry_code,Rs census occupation code (2010),Ever work as long as one year,hours_self,Labor force status,ID,Ballot used for interview
2006,Not applicable,Other,Married,Executive offices and legislative bodies,Word processors and typists,Not applicable,40,Temp not working,3222,Ballot b
2006,Not applicable,Not applicable,Widowed,Postal service,Postmasters and mail superintendents,Not applicable,40,Temp not working,3287,Ballot a
2006,Not applicable,Keeping house,Married,Construction,Construction laborers,Not applicable,40,Temp not working,3614,Ballot b
2006,Not applicable,Not applicable,Divorced,Miscellaneous wood products,"Woodworkers, all other",Not applicable,45,Temp not working,3736,Ballot d
2006,Not applicable,Keeping house,Married,Not specified retail trade,Customer service representatives,Not applicable,35,Temp not working,3765,Ballot c
2006,50,Temp not working,Married,Offices of physicians,First-line supervisors of office and administrative support workers,Not applicable,50,Temp not working,3780,Ballot b
2006,Not applicable,Not applicable,Divorced,Offices of physicians,"Information and record clerks, all other",Not applicable,50,Temp not working,3827,Ballot a
2006,Not applicable,Not applicable,Never married,"Veneer, plywood, and engineered wood products",Millwrights,Not applicable,50,Temp not working,3906,Ballot d
2006,Not applicable,Not applicable,Never married,Construction,Construction laborers,Not applicable,45,Temp not working,4005,Ballot c
2006,Not applicable,Working fulltime,Married,Animal slaughtering and processing,"Butchers and other meat, poultry, and fish processing workers",Not applicable,40,Temp not working,4063,Ballot d
2006,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,50,Temp not working,4110,Ballot c
2006,Not applicable,Not applicable,Divorced,Department stores and discount stores,"Sales representatives,  wholesale and manufacturing",Not applicable,40,Temp not working,4144,Ballot c
2006,Not applicable,Retired,Married,Truck transportation,Driver/sales workers and truck drivers,Not applicable,70,Temp not working,4164,Ballot d
2006,Not applicable,Working fulltime,Married,Elementary and secondary schools,Secondary school teachers,Not applicable,45,Temp not working,4202,Ballot d
2006,Not applicable,Not applicable,Separated,Computer systems design and related services,"Miscellaneous life, physical, and social science technicians",Not applicable,40,Temp not working,4251,Ballot c
2006,Not applicable,Not applicable,Never married,"Drinking places, alcoholic beverages",Bartenders,Not applicable,60,Temp not working,4329,Ballot d
2006,Not applicable,Working fulltime,Married,"Architectural, engineering, and related services","Architects, except naval",Not applicable,40,Temp not working,4422,Ballot d
2006,Not applicable,Not applicable,Divorced,Postal service,Postal service clerks,Not applicable,40,Temp not working,4440,Ballot a
2006,Not applicable,Not applicable,Divorced,Legal services,"Managers, all other",Not applicable,60,Temp not working,4506,Ballot b
2008,Not applicable,Not applicable,Never married,Elementary and secondary schools,Bus drivers,Not applicable,35,Temp not working,49,Ballot b
2008,Not applicable,Working fulltime,Married,Private households,Childcare workers,Not applicable,34,Temp not working,86,Ballot b
2008,Not applicable,Not applicable,Never married,Child day care services,Childcare workers,Not applicable,60,Temp not working,194,Ballot a
2008,Not applicable,Not applicable,Widowed,Elementary and secondary schools,Teacher assistants,Not applicable,28,Temp not working,266,Ballot c
2008,Not applicable,Not applicable,Widowed,Services to buildings and dwellings,Janitors and building cleaners,Not applicable,40,Temp not working,334,Ballot b
2008,40,Temp not working,Married,Air transportation,Reservation and transportation ticket agents and travel clerks,Not applicable,40,Temp not working,359,Ballot c
2008,Not applicable,Working parttime,Married,Rail transportation,Rail-track laying and maintenance equipment operators,Not applicable,50,Temp not working,412,Ballot a
2008,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,50,Temp not working,413,Ballot a
2008,Not applicable,Working parttime,Married,Other health care services,Registered nurses,Not applicable,40,Temp not working,445,Ballot c
2008,Not applicable,Not applicable,Never married,Grocery stores,"Butchers and other meat, poultry, and fish processing workers",Not applicable,40,Temp not working,546,Ballot a
2008,Not applicable,Keeping house,Married,Construction,Carpenters,Not applicable,40,Temp not working,559,Ballot b
2008,Not applicable,Working fulltime,Married,Construction,"Office clerks, general",Not applicable,40,Temp not working,571,Ballot a
2008,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,60,Temp not working,575,Ballot c
2008,Not applicable,Working fulltime,Married,"Colleges and universities, including junior colleges",Secretaries and administrative assistants,Not applicable,1,Temp not working,587,Ballot b
2008,Not applicable,Retired,Married,"Architectural, engineering, and related services",Electrical and electronics engineers,Not applicable,45,Temp not working,624,Ballot b
2008,Not applicable,Working fulltime,Married,Outpatient care centers,First-line supervisors of office and administrative support workers,Not applicable,45,Temp not working,637,Ballot c
2008,Not applicable,Working fulltime,Married,Banking and related activities,Credit analysts,Not applicable,26,Temp not working,759,Ballot c
2008,Not applicable,Working fulltime,Married,"Apparel, fabrics, and notions, merchant wholesalers",First-line supervisors of production and operating workers,Not applicable,40,Temp not working,773,Ballot c
2008,Not applicable,Not applicable,Never married,"Machinery, equipment, and supplies, merchant wholesalers",Heavy vehicle and mobile equipment service technicians and mechanics,Not applicable,40,Temp not working,776,Ballot a
2008,Not applicable,Not applicable,Divorced,Hospitals,"Nursing, psychiatric, and home health aides",Not applicable,32,Temp not working,780,Ballot a
2008,Not applicable,Not applicable,Never married,Elementary and secondary schools,Secondary school teachers,Not applicable,38,Temp not working,844,Ballot b
2008,Not applicable,Not applicable,Never married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,38,Temp not working,876,Ballot a
2008,Not applicable,Not applicable,Never married,Elementary and secondary schools,Secondary school teachers,Not applicable,50,Temp not working,896,Ballot a
2008,Not applicable,Not applicable,Never married,Animal slaughtering and processing,Security guards and gaming surveillance officers,Not applicable,43,Temp not working,916,Ballot b
2008,Not applicable,Not applicable,Never married, restaurants and other food services,Waiters and waitresses,Not applicable,70,Temp not working,966,Ballot c
2008,Not applicable,Not applicable,Never married,Nursing care facilities,Occupational therapists,Not applicable,40,Temp not working,992,Ballot b
2008,Not applicable,Not applicable,Widowed,Elementary and secondary schools,Teacher assistants,Not applicable,30,Temp not working,1010,Ballot a
2008,Not applicable,Not applicable,Never married,Wired telecommunications carriers,Radio and telecommunications equipment installers and repairers,Not applicable,50,Temp not working,1028,Ballot a
2008,Not applicable,Working fulltime,Married,Insurance carriers and related activities,First-line supervisors of non-retail sales workers,Not applicable,40,Temp not working,1099,Ballot a
2008,Not applicable,Not applicable,Widowed,Postal service,Postal service mail carriers,Not applicable,20,Temp not working,1265,Ballot b
2008,Not applicable,Working fulltime,Married,Elementary and secondary schools,Preschool and kindergarten teachers,Not applicable,5,Temp not working,1344,Ballot a
2008,55,Temp not working,Married, restaurants and other food services,Chefs and head cooks,Not applicable,55,Temp not working,1370,Ballot b
2008,Not applicable,Not applicable,Never married,Department stores and discount stores,"Sales and related workers, all other",Not applicable,38,Temp not working,1410,Ballot b
2008,Not applicable,Working parttime,Married,Other administrative and other support services,Accountants and auditors,Not applicable,3,Temp not working,1411,Ballot c
2008,Not applicable,Not applicable,Widowed,Offices of other health practitioners,"Health diagnosing and treating practitioners, all other",Not applicable,10,Temp not working,1461,Ballot b
2008,Not applicable,Not applicable,Never married,Support activities for mining,Secretaries and administrative assistants,Not applicable,40,Temp not working,1475,Ballot c
2008,Not applicable,Not applicable,Never married,"Management, scientific, and technical consulting services","Sales representatives,  wholesale and manufacturing",Not applicable,40,Temp not working,1476,Ballot b
2008,40,Temp not working,Married,Printing and related support activities,Adhesive bonding machine operators and tenders,Not applicable,40,Temp not working,1516,Ballot b
2008,Not applicable,Working fulltime,Married,Truck transportation,Driver/sales workers and truck drivers,Not applicable,60,Temp not working,1541,Ballot a
2008,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,1543,Ballot b
2008,Not applicable,Not applicable,Divorced,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,1549,Ballot a
2008,Not applicable,Working parttime,Married,Administration of economic programs and space research,Credit counselors and loan officers,Not applicable,40,Temp not working,1617,Ballot c
2008,Not applicable,Working fulltime,Married,Hospitals,"Nursing, psychiatric, and home health aides",Not applicable,42,Temp not working,1639,Ballot a
2008,Not applicable,Working fulltime,Married,"Sporting goods, camera, and hobby and toy stores",First-line supervisors of retail sales workers,Not applicable,45,Temp not working,1665,Ballot c
2008,Not applicable,Not applicable,Never married,"Structural metals, and boiler, tank, and shipping container manufacturing","Butchers and other meat, poultry, and fish processing workers",Not applicable,65,Temp not working,1720,Ballot a
2008,Not applicable,Not applicable,Divorced,Administration of environmental quality and housing programs,"Managers, all other",Not applicable,40,Temp not working,1751,Ballot b
2008,Not applicable,Not applicable,Never married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,35,Temp not working,1788,Ballot c
2008,Not applicable,Working fulltime,Married,Construction,Telecommunications  line installers and repairers,Not applicable,40,Temp not working,1801,Ballot b
2008,Not applicable,Not applicable,Divorced,Construction,Construction laborers,Not applicable,30,Temp not working,1811,Ballot a
2008,Not applicable,Not applicable,Never married,Home health care services,"Nursing, psychiatric, and home health aides",Not applicable,45,Temp not working,1929,Ballot a
2008,Not applicable,Working fulltime,Married,"Other amusement, gambling, and recreation industries",Miscellaneous personal appearance workers,Not applicable,65,Temp not working,1945,Ballot c
2008,50,Temp not working,Married,Construction,Construction managers,Not applicable,20,Temp not working,2001,Ballot c
2008,Not applicable,Working fulltime,Married,Lawn and garden equipment and supplies stores,Secretaries and administrative assistants,Not applicable,40,Temp not working,2015,Ballot b
2010,Not applicable,Not applicable,Never married,Grocery stores,Logging workers,Not applicable,15,Temp not working,84,Ballot a
2010,Not applicable,Not applicable,Never married,Banking and related activities,"Production workers, all other",Not applicable,40,Temp not working,150,Ballot c
2010,Not applicable,Not applicable,Never married,Elementary and secondary schools,Counselors,Not applicable,30,Temp not working,201,Ballot c
2010,Not applicable,Working parttime,Married,"Rubber product, except tire, manufacturing",Mechanical engineers,Not applicable,40,Temp not working,228,Ballot c
2010,Not applicable,Not applicable,Never married,Elementary and secondary schools,Janitors and building cleaners,Not applicable,8,Temp not working,332,Ballot b
2010,Not applicable,School,Married,Hospitals,Medical and health services managers,Not applicable,40,Temp not working,391,Ballot c
2010,Not applicable,Keeping house,Married,Elementary and secondary schools,Compliance officers,Not applicable,40,Temp not working,444,Ballot c
2010,Not applicable,Not applicable,Widowed,Home health care services,"Nursing, psychiatric, and home health aides",Not applicable,40,Temp not working,450,Ballot b
2010,Not applicable,Not applicable,Divorced,Retail bakeries,Driver/sales workers and truck drivers,Not applicable,70,Temp not working,467,Ballot a
2010,Not applicable,Not applicable,Never married,Elementary and secondary schools,Childcare workers,Not applicable,32,Temp not working,534,Ballot b
2010,Not applicable,Not applicable,Never married,Elementary and secondary schools,Teacher assistants,Not applicable,45,Temp not working,540,Ballot b
2010,Not applicable,Not applicable,Never married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,50,Temp not working,652,Ballot c
2010,Not applicable,Not applicable,Never married,Scientific research and development services,"Physical scientists, all other",Not applicable,40,Temp not working,705,Ballot c
2010,Not applicable,Not applicable,Widowed,"Justice, public order, and safety activities",Computer operators,Not applicable,50,Temp not working,783,Ballot b
2010,40,Temp not working,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,931,Ballot c
2010,Not applicable,Not applicable,Never married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,1032,Ballot b
2010,Not applicable,Working fulltime,Married,Elementary and secondary schools,Childcare workers,Not applicable,35,Temp not working,1035,Ballot c
2010,40,Temp not working,Married,Construction,"Heating, air conditioning, and refrigeration mechanics and installers",Not applicable,35,Temp not working,1097,Ballot a
2010,Not applicable,Not applicable,Never married,Offices of other health practitioners,"Therapists, all other",Not applicable,32,Temp not working,1176,Ballot b
2010,Not applicable,Not applicable,Widowed,U.s. navy,Military officer special and tactical operations leaders,Not applicable,40,Temp not working,1372,Ballot b
2010,Not applicable,Working fulltime,Married,Construction,Construction laborers,Not applicable,50,Temp not working,1432,Ballot c
2010,40,Temp not working,Married,"Justice, public order, and safety activities",First-line supervisors of police and detectives,Not applicable,44,Temp not working,1495,Ballot c
2010,Not applicable,Not applicable,Never married,Gasoline stations,Advertising sales agents,Not applicable,20,Temp not working,1511,Ballot a
2010,Not applicable,Not applicable,Never married,Labor unions,Sheet metal workers,Not applicable,40,Temp not working,1553,Ballot c
2010,Not applicable,Not applicable,Never married,Bowling centers,Cashiers,Not applicable,7,Temp not working,1678,Ballot a
2010,Not applicable,Other,Married,Construction,Electronic home entertainment equipment installers and repairers,Not applicable,55,Temp not working,1883,Ballot a
2010,Not applicable,Not applicable,Divorced,Construction,Construction laborers,Not applicable,40,Temp not working,1922,Ballot a
2010,Not applicable,Working parttime,Married,Construction,"Heating, air conditioning, and refrigeration mechanics and installers",Not applicable,40,Temp not working,1930,Ballot c
2010,Not applicable,Not applicable,Divorced,Nursing care facilities,"Nursing, psychiatric, and home health aides",Not applicable,1,Temp not working,1935,Ballot a
2010,Not applicable,Not applicable,Widowed,"Soap, cleaning compound, and cosmetics manufacturing","Packers and packagers, hand",Not applicable,48,Temp not working,1956,Ballot b
2012,Not applicable,Not applicable,Separated,Elementary and secondary schools,Other teachers and instructors,Not applicable,25,Temp not working,317,Ballot c
2012,60,Temp not working,Married,"Periodical, book, and directory publishers",Customer service representatives,Not applicable,40,Temp not working,348,Ballot b
2012,Not applicable,Keeping house,Married,Rail transportation,Crane and tower operators,Not applicable,40,Temp not working,506,Ballot b
2012,Not applicable,Not applicable,Divorced,"Accounting, tax preparation, bookkeeping, and payroll services",Human resources workers,Not applicable,50,Temp not working,572,Ballot a
2012,Not applicable,School,Married,U.s. armed forces/n.s.,Military officer special and tactical operations leaders,Not applicable,45,Temp not working,648,Ballot a
2012,Not applicable,Not applicable,Never married,Nursing care facilities,"Nursing, psychiatric, and home health aides",Not applicable,45,Temp not working,670,Ballot b
2012,Not applicable,Not applicable,Never married,Elementary and secondary schools,Miscellaneous media and communication  workers,Not applicable,38,Temp not working,698,Ballot b
2012,Not applicable,Not applicable,Separated,Nursing care facilities,Registered nurses,Not applicable,32,Temp not working,726,Ballot c
2012,Not applicable,Not applicable,Divorced,Private households,Childcare workers,Not applicable,30,Temp not working,774,Ballot c
2012,Not applicable,Other,Married,Administration of economic programs and space research,Firefighters,Not applicable,40,Temp not working,793,Ballot a
2012,Not applicable,Not applicable,Widowed,Elementary and secondary schools,Bakers,Not applicable,35,Temp not working,835,Ballot c
2012,Not applicable,Not applicable,Never married,Construction,Construction laborers,Not applicable,35,Temp not working,848,Ballot c
2012,Not applicable,Not applicable,Never married,"Drinking places, alcoholic beverages",Bartenders,Not applicable,16,Temp not working,872,Ballot b
2012,Not applicable,Not applicable,Never married,Elementary and secondary schools,Special education teachers,Not applicable,35,Temp not working,907,Ballot c
2012,Not applicable,Not applicable,Never married,"Independent artists, performing arts, spectator sports, and related industries",Writers and authors,Not applicable,25,Temp not working,925,Ballot a
2012,Not applicable,Not applicable,Never married,"Colleges and universities, including junior colleges","Production workers, all other",Not applicable,30,Temp not working,1009,Ballot b
2012,40,Temp not working,Married,Legal services,Paralegals and legal assistants,Not applicable,40,Temp not working,1031,Ballot a
2012,Not applicable,Not applicable,Separated,Nail salons and other personal care services,Massage therapists,Not applicable,15,Temp not working,1040,Ballot b
2012,Not applicable,Not applicable,Never married,Construction,Roofers,Not applicable,40,Temp not working,1043,Ballot a
2012,Not applicable,Not applicable,Never married,Elementary and secondary schools,Childcare workers,Not applicable,25,Temp not working,1046,Ballot b
2012,Not applicable,Working fulltime,Married,"Civic, social, advocacy organizations, and grantmaking and giving services",Elementary and middle school teachers,Not applicable,12,Temp not working,1083,Ballot b
2012,Not applicable,Working fulltime,Married,Beauty salons,"Hairdressers, hairstylists, and cosmetologists",Not applicable,50,Temp not working,1206,Ballot a
2012,Not applicable,Working fulltime,Married,Construction,Management analysts,Not applicable,40,Temp not working,1210,Ballot a
2012,Not applicable,Not applicable,Never married,Home health care services,Janitors and building cleaners,Not applicable,30,Temp not working,1215,Ballot b
2012,Not applicable,Retired,Married,Hospitals,Registered nurses,Not applicable,36,Temp not working,1237,Ballot b
2012,Not applicable,Working fulltime,Married,Elementary and secondary schools,Secondary school teachers,Not applicable,35,Temp not working,1274,Ballot c
2012,Not applicable,Not applicable,Divorced,Hospitals,"Nursing, psychiatric, and home health aides",Not applicable,60,Temp not working,1473,Ballot b
2012,Not applicable,Not applicable,Never married,Department stores and discount stores,Retail salespersons,Not applicable,40,Temp not working,1485,Ballot a
2012,Not applicable,Keeping house,Married,Furniture and home furnishings stores,"Carpet, floor, and tile installers and finishers",Not applicable,50,Temp not working,1623,Ballot b
2012,Not applicable,Working parttime,Married,Religious organizations,Counselors,Not applicable,12,Temp not working,1717,Ballot b
2012,Not applicable,Not applicable,Divorced,"Jewelry, luggage, and leather goods stores",First-line supervisors of retail sales workers,Not applicable,48,Temp not working,1740,Ballot b
2012,Not applicable,Not applicable,Divorced,Department stores and discount stores,Retail salespersons,Not applicable,32,Temp not working,1784,Ballot c
2012,Not applicable,Working fulltime,Married,Elementary and secondary schools,Secondary school teachers,Not applicable,40,Temp not working,1881,Ballot b
2012,Not applicable,Working fulltime,Married,Motor vehicles and motor vehicle equipment manufacturing,Automotive service technicians and mechanics,Not applicable,40,Temp not working,1883,Ballot a
2012,Not applicable,Not applicable,Divorced,Insurance carriers and related activities,"Claims adjusters, appraisers, examiners, and investigators",Not applicable,40,Temp not working,1941,Ballot c
2014,Not applicable,Not applicable,Never married,Pharmaceutical and medicine manufacturing,No answer,Not applicable,40,Temp not working,33,Ballot a
2014,Not applicable,Not applicable,Never married,Private households,Childcare workers,Not applicable,50,Temp not working,96,Ballot a
2014,Not applicable,Not applicable,Separated,Child day care services,Childcare workers,Not applicable,50,Temp not working,97,Ballot a
2014,Not applicable,Not applicable,Divorced,Elementary and secondary schools,Counselors,Not applicable,45,Temp not working,134,Ballot c
2014,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,45,Temp not working,146,Ballot c
2014,Not applicable,Not applicable,Never married,Elementary and secondary schools,First-line supervisors of food preparation and serving workers,Not applicable,32,Temp not working,192,Ballot b
2014,Not applicable,Not applicable,Never married,Not specified retail trade,Human resources workers,Not applicable,40,Temp not working,249,Ballot a
2014,Not applicable,Working fulltime,Married,Elementary and secondary schools,Education administrators,Not applicable,15,Temp not working,257,Ballot b
2014,Not applicable,Working fulltime,Married,"Colleges and universities, including junior colleges",Postsecondary teachers,Not applicable,60,Temp not working,350,Ballot c
2014,Not applicable,Not applicable,Divorced,Insurance carriers and related activities,"Computer occupations, all other",Not applicable,40,Temp not working,371,Ballot b
2014,Not applicable,Not applicable,Never married, restaurants and other food services,Cashiers,Not applicable,30,Temp not working,428,Ballot b
2014,Not applicable,Working fulltime,Married,Elementary and secondary schools,Secondary school teachers,Not applicable,40,Temp not working,594,Ballot b
2014,Not applicable,Working fulltime,Married,Elementary and secondary schools,Secondary school teachers,Not applicable,40,Temp not working,752,Ballot c
2014,Not applicable,Retired,Married,Miscellaneous general merchandise stores,"Models, demonstrators, and product promoters",Not applicable,25,Temp not working,844,Ballot c
2014,Not applicable,Retired,Married,Motor vehicles and motor vehicle equipment manufacturing,Miscellaneous assemblers and fabricators,Not applicable,40,Temp not working,1085,Ballot a
2014,Not applicable,Keeping house,Married,Pharmacies and drug stores,Secretaries and administrative assistants,Not applicable,15,Temp not working,1090,Ballot a
2014,Not applicable,Not applicable,Divorced,Construction,Carpenters,Not applicable,25,Temp not working,1189,Ballot a
2014,Not applicable,Not applicable,Never married,Barber shops,Barbers,Not applicable,20,Temp not working,1203,Ballot a
2014,Not applicable,Not applicable,Never married,Aircraft and parts manufacturing,Broadcast and sound engineering technicians and radio,Not applicable,35,Temp not working,1230,Ballot c
2014,40,Temp not working,Married,Religious organizations,Clergy,Not applicable,45,Temp not working,1239,Ballot c
2014,Not applicable,Working parttime,Married,Bus service and urban transit,Bus drivers,Not applicable,25,Temp not working,1321,Ballot c
2014,Not applicable,Not applicable,Widowed,Book stores and news dealers,Retail salespersons,Not applicable,18,Temp not working,1327,Ballot a
2014,Not applicable,Not applicable,Divorced,"Civic, social, advocacy organizations, and grantmaking and giving services",Medical and health services managers,Not applicable,45,Temp not working,1398,Ballot c
2014,Not applicable,Retired,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,1406,Ballot a
2014,Not applicable,Not applicable,Never married,Waste management and remediation services,Driver/sales workers and truck drivers,Not applicable,60,Temp not working,1449,Ballot b
2014,Not applicable,Working fulltime,Married,Elementary and secondary schools,Secondary school teachers,Not applicable,40,Temp not working,1460,Ballot b
2014,40,Temp not working,Married,Elementary and secondary schools,"Lifeguards and other recreational, and all other protective service workers",Not applicable,40,Temp not working,1620,Ballot a
2014,Not applicable,Not applicable,Divorced,Banking and related activities,Accountants and auditors,Not applicable,40,Temp not working,1648,Ballot b
2014,Not applicable,Retired,Married,Car washes,"Managers, all other",Not applicable,40,Temp not working,1652,Ballot c
2014,Not applicable,Not applicable,Separated,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,45,Temp not working,1709,Ballot c
2014,Not applicable,Working fulltime,Married,Grocery stores,Health practitioner support technologists and technicians,Not applicable,32,Temp not working,1810,Ballot c
2014,Not applicable,Not applicable,Never married,Furniture and home furnishings stores,First-line supervisors of retail sales workers,Not applicable,38,Temp not working,1881,Ballot c
2014,Not applicable,Not applicable,Never married, restaurants and other food services,Waiters and waitresses,Not applicable,30,Temp not working,1974,Ballot c
2014,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,45,Temp not working,1985,Ballot c
2014,Not applicable,Not applicable,Divorced,"Civic, social, advocacy organizations, and grantmaking and giving services",Waiters and waitresses,Not applicable,20,Temp not working,2033,Ballot c
2014,70,Temp not working,Married,Animal production,"Farmers, ranchers, and other agricultural managers",Not applicable,70,Temp not working,2287,Ballot a
2014,Not applicable,Not applicable,Divorced,"Structural metals, and boiler, tank, and shipping container manufacturing",Industrial production managers,Not applicable,40,Temp not working,2297,Ballot b
2014,Not applicable,Retired,Married,"Paint, coating, and adhesive manufacturing","Production workers, all other",Not applicable,40,Temp not working,2372,Ballot b
2014,20,Temp not working,Married,Motor vehicles and motor vehicle equipment manufacturing,Miscellaneous assemblers and fabricators,Not applicable,60,Temp not working,2427,Ballot a
2014,Not applicable,Not applicable,Separated,Nursing care facilities,Registered nurses,Not applicable,48,Temp not working,2498,Ballot b
2016,Not applicable,Not applicable,Divorced,Aircraft and parts manufacturing,"Managers, all other",Not applicable,30,Temp not working,15,Ballot b
2016,Not applicable,Working fulltime,Married,Not specified food industries,"Laborers and freight, stock, and material movers, hand",Not applicable,40,Temp not working,17,Ballot c
2016,Not applicable,Not applicable,Never married,Services incidental to transportation,"Transportation attendants, except flight attendants",Not applicable,40,Temp not working,22,Ballot c
2016,Not applicable,Not applicable,Never married,Individual and family services,"Nursing, psychiatric, and home health aides",Not applicable,36,Temp not working,68,Ballot a
2016,Not applicable,Not applicable,Never married,Offices of dentists,Dental assistants,Not applicable,45,Temp not working,167,Ballot c
2016,Not applicable,Not applicable,Never married,Labor unions,Human resources workers,Not applicable,40,Temp not working,175,Ballot b
2016,Not applicable,Not applicable,Separated,"Colleges and universities, including junior colleges",Postsecondary teachers,Not applicable,30,Temp not working,261,Ballot a
2016,Not applicable,Not applicable,Divorced,Employment services,Designers,Not applicable,40,Temp not working,322,Ballot b
2016,Not applicable,Working fulltime,Married,Elementary and secondary schools,Food service managers,Not applicable,40,Temp not working,402,Ballot b
2016,Not applicable,Working fulltime,Married,"Management, scientific, and technical consulting services",Public relations specialists,Not applicable,30,Temp not working,486,Ballot c
2016,Not applicable,Retired,Married,Investigation and security services,Security guards and gaming surveillance officers,Not applicable,40,Temp not working,553,Ballot b
2016,Not applicable,Working fulltime,Married,"Funeral homes, and cemeteries and crematories","Morticians, undertakers, and funeral directors",Not applicable,50,Temp not working,620,Ballot b
2016,Not applicable,Not applicable,Divorced,Insurance carriers and related activities,Insurance sales agents,Not applicable,45,Temp not working,735,Ballot c
2016,40,Temp not working,Married,"Colleges and universities, including junior colleges",Postsecondary teachers,Not applicable,40,Temp not working,886,Ballot c
2016,Not applicable,Not applicable,Never married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,912,Ballot b
2016,50,Temp not working,Married,Elementary and secondary schools,Preschool and kindergarten teachers,Not applicable,65,Temp not working,1010,Ballot b
2016,Not applicable,"Unempl, laid off",Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,8,Temp not working,1014,Ballot b
2016,Not applicable,Not applicable,Never married,Furniture and related product manufacturing,Structural metal fabricators and fitters,Not applicable,40,Temp not working,1093,Ballot b
2016,30,Temp not working,Married,"Accounting, tax preparation, bookkeeping, and payroll services",Accountants and auditors,Not applicable,40,Temp not working,1117,Ballot a
2016,Not applicable,Working fulltime,Married,Administration of economic programs and space research,Computer and information systems managers,Not applicable,40,Temp not working,1118,Ballot c
2016,Not applicable,Not applicable,Never married,Aluminum production and processing,"Molders and molding machine setters, operators, and tenders, metal and plastic",Not applicable,40,Temp not working,1141,Ballot a
2016,Not applicable,Not applicable,Widowed,Used merchandise stores,Cashiers,Not applicable,40,Temp not working,1143,Ballot b
2016,40,Temp not working,Married,Offices of dentists,Dental hygienists,Not applicable,30,Temp not working,1169,Ballot b
2016,Not applicable,Working fulltime,Married,Legal services,Judicial law clerks,Not applicable,50,Temp not working,1272,Ballot b
2016,Not applicable,Not applicable,Never married,Used merchandise stores,First-line supervisors of retail sales workers,Not applicable,30,Temp not working,1335,Ballot c
2016,Not applicable,Not applicable,Never married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,32,Temp not working,1394,Ballot a
2016,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,1442,Ballot c
2016,Not applicable,Working parttime,Married,"Residential care facilities, without nursing",Maids and housekeeping cleaners,Not applicable,16,Temp not working,1535,Ballot b
2016,Not applicable,Not applicable,Never married,Hospitals,"Nursing, psychiatric, and home health aides",Not applicable,40,Temp not working,1564,Ballot b
2016,Not applicable,Working fulltime,Married,"Management, scientific, and technical consulting services",Environmental scientists and geoscientists,Not applicable,40,Temp not working,1576,Ballot c
2016,Not applicable,Not applicable,Divorced,"Groceries and related products, merchant wholesalers",Driver/sales workers and truck drivers,Not applicable,65,Temp not working,1711,Ballot b
2016,Not applicable,Not applicable,Divorced,Elementary and secondary schools,Secondary school teachers,Not applicable,60,Temp not working,1717,Ballot a
2016,Not applicable,Other,Married,Administration of economic programs and space research,Compliance officers,Not applicable,40,Temp not working,1743,Ballot a
2016,Not applicable,Not applicable,Never married,"Groceries and related products, merchant wholesalers","Laborers and freight, stock, and material movers, hand",Not applicable,40,Temp not working,1797,Ballot b
2016,Not applicable,Not applicable,Never married,National security and international affairs,Secretaries and administrative assistants,Not applicable,40,Temp not working,1853,Ballot b
2016,50,Temp not working,Married, restaurants and other food services,Cashiers,Not applicable,15,Temp not working,1870,Ballot b
2016,Not applicable,Not applicable,Divorced, restaurants and other food services,Cooks,Not applicable,30,Temp not working,1886,Ballot a
2016,Not applicable,Not applicable,Never married,Specialty food stores,First-line supervisors of retail sales workers,Not applicable,30,Temp not working,1890,Ballot a
2016,Not applicable,Not applicable,Never married,Postal service,Postal service mail carriers,Not applicable,40,Temp not working,1909,Ballot c
2016,Not applicable,Working fulltime,Married,Building material and supplies dealers,Secretaries and administrative assistants,Not applicable,10,Temp not working,1961,Ballot a
2016,32,Temp not working,Married,"Machinery, equipment, and supplies, merchant wholesalers",Chief executives,Not applicable,50,Temp not working,1966,Ballot c
2016,Not applicable,Not applicable,Never married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,20,Temp not working,2018,Ballot b
